0	0	1
1	1	1
1	1414	1
1	1506	1
2	2	1
2	1601	1
3	3	1
4	4	8
4	684	3
4	1141	3
5	5	1
6	6	1
7	7	4
7	808	1
7	870	1
7	871	1
7	949	1
7	950	1
8	8	1
9	9	1
10	10	2
11	11	9
11	541	2
11	1512	1
12	12	1
13	13	4
13	550	2
13	665	1
13	1239	2
14	14	1
14	1150	1
15	15	1
16	16	1
17	17	5
17	161	1
17	232	1
17	1676	1
18	18	1
19	19	1
20	20	2
20	787	1
21	21	16
21	500	6
21	991	1
21	1289	4
22	22	1
23	23	2
24	24	4
25	25	1
26	26	2
26	276	1
26	670	1
27	27	1
28	28	1
29	29	1
30	30	1
30	321	1
30	1003	1
30	1006	1
30	1159	1
31	31	1
32	32	6
32	813	3
33	33	16
33	792	1
33	1153	4
33	1154	1
33	1206	8
33	1245	2
33	1270	2
33	1487	1
34	34	2
34	845	1
34	1417	1
35	35	4
35	298	3
36	36	2
37	37	2
37	148	1
37	203	1
37	870	1
37	1628	1
38	38	14
38	39	13
38	397	1
39	38	13
39	39	22
39	53	1
39	201	1
39	244	1
39	397	1
40	40	10
40	203	1
40	477	1
41	41	3
41	134	1
42	42	9
42	395	1
42	523	1
43	43	2
44	44	1
44	593	1
45	45	5
45	49	4
45	50	3
45	341	1
46	46	2
46	114	1
46	115	1
47	47	3
48	48	4
48	530	2
49	45	4
49	49	5
49	50	3
49	341	1
50	45	3
50	49	3
50	50	5
50	203	1
50	341	1
50	477	1
51	51	3
52	52	1
52	832	1
53	39	1
53	53	7
53	175	1
53	244	1
53	394	2
53	402	1
54	54	8
54	502	1
54	548	1
54	937	1
54	1163	1
54	1261	7
54	1572	1
55	55	1
56	56	1
57	57	2
57	317	2
58	58	1
58	59	1
59	58	1
59	59	3
59	1615	2
60	60	1
60	962	1
61	61	1
62	62	5
62	248	2
62	464	1
63	63	3
64	64	1
65	65	1
66	66	1
66	1814	1
67	67	8
67	410	6
67	454	1
67	478	1
67	1193	1
67	1316	5
68	68	1
69	69	1
69	125	1
69	126	1
70	70	3
70	1083	1
71	71	5
71	563	3
71	692	2
72	72	3
72	1717	2
73	73	1
74	74	8
74	1121	1
75	75	3
75	225	1
75	335	1
76	76	41
76	86	7
76	91	1
76	159	1
76	333	2
76	550	3
76	691	11
76	739	8
76	930	4
76	953	2
76	954	1
76	1186	2
76	1406	1
76	1422	2
76	1423	3
76	1650	1
77	77	1
78	78	1
79	79	1
80	80	1
81	81	2
82	82	1
82	935	1
83	83	2
83	84	1
84	83	1
84	84	1
85	85	1
85	588	1
86	76	7
86	86	7
86	159	1
86	333	1
86	550	1
86	930	4
86	953	2
86	954	1
86	1186	2
86	1650	1
87	87	2
88	88	2
88	530	2
88	1283	2
88	1416	1
89	89	1
90	90	3
90	97	1
90	691	2
90	729	1
90	739	1
91	76	1
91	91	2
91	691	1
92	92	6
92	1160	1
93	93	2
93	1770	1
94	94	3
94	148	3
94	203	1
94	808	2
94	870	3
94	949	1
95	95	2
95	783	2
96	96	1
97	90	1
97	97	13
97	691	3
97	692	3
97	739	4
97	922	2
97	986	1
97	1246	2
97	1332	2
97	1451	2
98	98	1
98	760	1
98	1236	1
98	1316	1
99	99	3
99	808	1
99	1791	1
99	1873	1
100	100	12
100	127	2
100	128	1
100	957	2
100	1037	2
100	1303	2
101	101	4
101	389	1
101	390	1
101	753	2
102	102	1
103	103	3
103	550	1
104	104	7
104	983	2
104	1112	1
104	1431	1
105	105	1
105	111	1
106	106	3
107	107	4
107	769	3
108	108	2
108	528	2
108	550	2
109	109	8
109	533	1
109	534	1
109	1401	1
110	110	3
111	105	1
111	111	1
112	112	3
113	113	4
113	772	3
114	46	1
114	114	1
114	115	1
115	46	1
115	114	1
115	115	14
115	116	9
116	115	9
116	116	9
117	117	1
117	1724	1
117	1725	1
118	118	3
118	675	2
118	740	3
118	1387	2
119	119	1
120	120	1
121	121	1
121	254	1
122	122	1
122	136	1
123	123	6
123	454	1
123	674	2
123	740	1
123	861	1
123	1116	1
123	1681	1
123	1775	1
123	1852	1
124	124	3
124	661	2
125	69	1
125	125	2
125	126	2
125	203	1
125	574	1
125	871	1
126	69	1
126	125	2
126	126	7
126	203	3
126	574	5
126	808	3
126	871	4
126	949	1
127	100	2
127	127	2
127	1037	2
128	100	1
128	128	1
129	129	1
130	130	1
131	131	1
132	132	1
133	133	1
134	41	1
134	134	5
134	512	2
135	135	2
135	973	2
135	1233	2
136	122	1
136	136	1
137	137	7
137	142	1
137	1511	4
138	138	5
138	1056	1
138	1215	1
138	1338	2
138	1443	1
138	1574	1
139	139	2
140	140	6
141	141	1
142	137	1
142	142	12
142	664	8
142	731	1
143	143	2
144	144	1
144	808	1
144	1176	1
145	145	1
146	146	2
146	781	1
147	147	2
148	37	1
148	94	3
148	148	7
148	203	4
148	808	4
148	870	7
148	871	2
148	949	3
148	1628	2
149	149	2
150	150	6
150	410	3
150	1228	3
150	1316	3
150	1667	2
151	151	4
151	968	4
151	978	4
152	152	2
152	668	2
153	153	6
153	1302	1
154	154	1
154	232	1
154	254	1
155	155	2
155	746	2
156	156	3
156	758	2
157	157	4
157	470	3
157	471	2
157	508	1
158	158	1
158	233	1
159	76	1
159	86	1
159	159	2
159	691	1
159	739	1
159	930	1
159	954	1
160	160	6
160	1216	1
160	1684	1
161	17	1
161	161	4
161	706	1
162	162	2
162	346	1
163	163	2
164	164	4
165	165	1
165	844	1
166	166	2
166	651	2
167	167	1
167	691	1
167	808	1
167	1576	1
168	168	5
168	169	1
168	1050	2
169	168	1
169	169	2
170	170	3
170	171	1
170	172	2
171	170	1
171	171	5
171	172	1
171	227	3
172	170	2
172	171	1
172	172	5
173	173	2
174	174	1
174	175	1
175	53	1
175	174	1
175	175	7
175	402	1
176	176	7
176	177	6
177	176	6
177	177	8
177	345	1
178	178	2
179	179	2
180	180	1
181	181	1
181	426	1
182	182	3
183	183	3
184	184	1
185	185	1
186	186	4
186	214	1
187	187	8
188	188	5
189	189	2
190	190	1
191	191	2
192	192	3
193	193	4
193	612	1
193	968	3
193	978	1
193	979	1
194	194	5
194	373	2
195	195	1
195	196	1
196	195	1
196	196	1
197	197	4
197	198	4
197	199	2
198	197	4
198	198	6
198	199	2
199	197	2
199	198	2
199	199	4
200	200	9
200	204	7
200	502	1
200	1691	1
201	39	1
201	201	11
201	231	1
201	247	1
201	375	2
201	432	2
201	586	2
202	202	6
202	1746	3
203	37	1
203	40	1
203	50	1
203	94	1
203	125	1
203	126	3
203	148	4
203	203	30
203	272	3
203	442	5
203	477	2
203	528	1
203	574	3
203	691	2
203	808	5
203	864	2
203	870	5
203	871	3
203	949	1
203	1287	1
203	1613	1
203	1628	1
203	1630	1
203	1709	2
204	200	7
204	204	18
204	1691	1
205	205	9
205	206	2
205	932	1
205	1041	1
205	1759	1
205	1799	1
206	205	2
206	206	2
207	207	2
208	208	2
208	464	1
209	209	4
210	210	1
211	211	2
212	212	1
213	213	5
213	322	1
213	379	1
214	186	1
214	214	2
215	215	8
215	217	2
215	218	2
216	216	3
216	256	3
217	215	2
217	217	3
217	218	2
217	516	1
218	215	2
218	217	2
218	218	2
219	219	2
220	220	3
221	221	1
222	222	12
222	524	1
222	1244	2
222	1520	1
223	223	1
223	533	1
224	224	5
224	575	1
225	75	1
225	225	6
225	227	1
225	324	1
225	385	1
226	226	3
226	345	1
227	171	3
227	225	1
227	227	13
227	239	1
227	485	1
227	486	3
228	228	1
229	229	2
229	340	1
229	365	1
230	230	2
231	201	1
231	231	1
231	586	1
232	17	1
232	154	1
232	232	12
232	254	1
232	420	1
232	623	1
232	1734	1
233	158	1
233	233	8
233	234	2
233	235	2
233	241	4
234	233	2
234	234	3
234	235	2
234	340	1
235	233	2
235	234	2
235	235	2
236	236	2
237	237	17
237	320	1
237	422	4
237	423	3
237	597	1
237	608	1
237	1771	2
238	238	2
238	923	1
239	227	1
239	239	4
239	240	1
239	486	1
239	1535	1
240	239	1
240	240	3
240	556	1
241	233	4
241	241	10
241	416	1
242	242	3
242	550	2
243	243	2
244	39	1
244	53	1
244	244	1
245	245	4
245	246	2
246	245	2
246	246	2
247	201	1
247	247	1
248	62	2
248	248	2
249	249	2
249	250	1
250	249	1
250	250	2
250	865	1
251	251	1
252	252	3
253	253	1
254	121	1
254	154	1
254	232	1
254	254	28
254	606	2
254	919	4
254	1125	1
254	1255	3
254	1271	2
254	1275	1
254	1340	1
254	1484	1
254	1536	1
254	1856	1
255	255	5
255	342	1
255	520	3
256	216	3
256	256	3
257	257	2
257	258	1
258	257	1
258	258	1
259	259	2
260	260	2
261	261	4
262	262	1
263	263	1
264	264	2
264	890	1
264	1698	1
265	265	1
265	551	1
265	625	1
266	266	2
266	537	1
267	267	4
267	854	1
268	268	1
269	269	9
269	332	1
269	796	1
269	1067	1
269	1108	2
269	1170	7
269	1217	2
269	1397	1
269	1522	2
269	1819	1
270	270	3
271	271	1
272	203	3
272	272	3
272	442	1
273	273	7
273	418	3
273	781	1
273	1477	1
274	274	2
274	275	2
275	274	2
275	275	8
275	388	3
276	26	1
276	276	1
276	670	1
277	277	1
277	482	1
278	278	1
279	279	5
280	280	2
281	281	2
281	380	1
282	282	1
283	283	2
284	284	1
285	285	9
285	305	5
285	640	4
285	1727	2
285	1875	1
286	286	3
287	287	2
287	422	1
288	288	2
289	289	3
289	583	1
289	1418	2
290	290	2
291	291	5
291	1396	2
292	292	3
293	293	2
294	294	6
295	295	5
295	1805	1
296	296	2
297	297	17
297	610	3
297	807	4
298	35	3
298	298	6
299	299	2
299	1012	2
300	300	5
301	301	1
301	1425	1
302	302	2
303	303	4
303	386	2
304	304	1
305	285	5
305	305	6
305	640	4
305	808	1
306	306	2
307	307	1
308	308	2
309	309	1
310	310	1
311	311	1
312	312	1
313	313	8
313	314	2
313	1504	1
314	313	2
314	314	2
315	315	1
316	316	1
317	57	2
317	317	18
318	318	3
319	319	2
320	237	1
320	320	1
321	30	1
321	321	9
321	624	1
321	1003	1
321	1006	2
321	1159	1
321	1166	1
321	1537	1
322	213	1
322	322	1
323	323	1
324	225	1
324	324	4
324	440	2
325	325	1
326	326	4
326	327	2
327	326	2
327	327	2
328	328	3
328	395	1
328	536	1
329	329	1
330	330	5
331	331	3
332	269	1
332	332	12
332	1031	1
332	1170	1
332	1217	1
332	1469	3
332	1501	1
332	1522	1
332	1819	1
333	76	2
333	86	1
333	333	33
333	381	2
333	488	2
333	500	4
333	528	1
333	550	1
333	611	1
333	941	2
333	981	1
333	1063	5
333	1634	1
334	334	3
335	75	1
335	335	3
336	336	1
337	337	3
337	1175	1
338	338	3
338	349	1
338	468	1
338	547	1
339	339	1
340	229	1
340	234	1
340	340	8
341	45	1
341	49	1
341	50	1
341	341	1
342	255	1
342	342	2
342	520	1
343	343	4
344	344	2
344	415	1
345	177	1
345	226	1
345	345	15
346	162	1
346	346	5
347	347	1
348	348	2
349	338	1
349	349	1
350	350	1
351	351	1
352	352	1
353	353	3
354	354	1
354	359	1
355	355	2
356	356	6
356	392	1
356	557	2
356	892	1
357	357	7
357	648	2
357	1608	1
358	358	1
359	354	1
359	359	1
360	360	3
360	361	2
361	360	2
361	361	5
362	362	6
362	1397	1
362	1836	1
363	363	3
364	364	4
364	521	1
365	229	1
365	365	12
365	366	2
365	368	2
365	429	1
365	487	2
366	365	2
366	366	2
367	367	6
367	1430	1
368	365	2
368	368	2
369	369	5
369	659	1
370	370	2
371	371	2
372	372	1
373	194	2
373	373	2
374	374	1
375	201	2
375	375	3
376	376	4
376	377	1
376	1749	1
377	376	1
377	377	1
378	378	13
378	794	1
378	1723	1
378	1730	2
378	1804	1
379	213	1
379	379	4
379	511	2
380	281	1
380	380	2
381	333	2
381	381	7
381	500	7
381	991	1
381	1621	2
382	382	2
382	383	2
383	382	2
383	383	4
384	384	2
384	580	1
385	225	1
385	385	1
386	303	2
386	386	11
387	387	1
388	275	3
388	388	3
389	101	1
389	389	2
389	390	2
390	101	1
390	389	2
390	390	3
391	391	3
392	356	1
392	392	2
393	393	1
394	53	2
394	394	2
395	42	1
395	328	1
395	395	7
396	396	3
396	397	1
397	38	1
397	39	1
397	396	1
397	397	2
398	398	2
398	627	2
399	399	2
399	1252	1
400	400	4
401	401	1
402	53	1
402	175	1
402	402	2
403	403	1
403	404	1
404	403	1
404	404	7
405	405	2
405	406	2
406	405	2
406	406	2
407	407	2
408	408	2
409	409	2
410	67	6
410	150	3
410	410	27
410	478	3
410	692	1
410	922	1
410	1081	1
410	1228	3
410	1316	22
410	1457	1
410	1497	1
410	1563	2
410	1644	1
411	411	1
412	412	2
413	413	5
413	976	3
414	414	1
415	344	1
415	415	1
416	241	1
416	416	1
417	417	5
418	273	3
418	418	3
419	419	5
419	1171	4
420	232	1
420	420	2
420	1633	1
421	421	1
422	237	4
422	287	1
422	422	5
422	423	2
422	1771	1
423	237	3
423	422	2
423	423	4
424	424	1
425	425	5
426	181	1
426	426	1
427	427	5
427	1138	1
427	1163	1
427	1165	1
428	428	1
429	365	1
429	429	2
430	430	5
430	467	1
430	910	1
430	1590	3
431	431	1
431	527	1
432	201	2
432	432	3
433	433	2
434	434	3
435	435	1
436	436	4
437	437	13
437	692	1
437	716	1
437	1357	1
438	438	11
439	439	2
440	324	2
440	440	4
441	441	2
441	1353	1
442	203	5
442	272	1
442	442	18
442	498	1
442	1709	2
442	1731	1
443	443	1
444	444	3
444	1228	1
445	445	2
446	446	2
447	447	2
448	448	6
449	449	1
449	1142	1
450	450	1
451	451	2
452	452	1
453	453	2
454	67	1
454	123	1
454	454	25
454	861	3
454	1109	1
454	1116	1
454	1181	1
454	1185	1
454	1187	5
454	1193	3
454	1679	1
454	1829	1
454	1883	1
455	455	2
456	456	1
456	1261	1
457	457	3
458	458	3
458	506	1
459	459	2
460	460	2
460	461	2
461	460	2
461	461	5
462	462	1
463	463	3
464	62	1
464	208	1
464	464	4
465	465	1
466	466	1
467	430	1
467	467	14
467	818	2
467	910	3
467	999	1
467	1590	1
467	1747	1
468	338	1
468	468	3
469	469	2
469	1399	1
470	157	3
470	470	3
470	471	2
471	157	2
471	470	2
471	471	2
472	472	1
473	473	3
474	474	2
475	475	1
476	476	1
476	834	1
477	40	1
477	50	1
477	203	2
477	477	2
478	67	1
478	410	3
478	478	14
478	740	1
478	914	1
478	1074	1
478	1316	4
478	1563	5
478	1570	1
478	1817	1
479	479	1
480	480	5
480	564	1
480	654	4
481	481	1
482	277	1
482	482	3
482	540	1
483	483	1
484	484	1
485	227	1
485	485	1
485	486	1
486	227	3
486	239	1
486	485	1
486	486	5
