0	2
1	1
2	1
3	2
4	1
5	2
6	0
7	2
8	0
9	2
10	3
11	1
12	1
13	1
14	2
15	1
16	0
17	1
18	0
19	2
20	0
21	1
22	2
23	1
24	3
25	3
26	2
27	0
28	3
29	0
30	3
31	3
32	1
33	3
34	3
35	2
36	2
37	0
38	2
39	2
40	2
41	2
42	2
43	2
44	0
45	2
46	1
47	2
48	0
49	3
50	2
51	0
52	2
53	2
54	0
55	2
56	2
57	3
58	1
59	1
60	0
61	3
62	2
63	2
64	2
65	3
66	1
67	0
68	1
69	3
70	0
71	1
72	1
73	0
74	0
75	2
76	1
77	0
78	1
79	3
80	2
81	0
82	2
83	1
84	3
85	3
86	1
87	3
88	0
89	1
90	0
91	0
92	3
93	1
94	3
95	1
96	3
97	1
98	0
99	1
100	0
101	3
102	2
103	0
104	3
105	1
106	1
107	3
108	1
109	2
110	1
111	1
112	1
113	1
114	1
115	1
116	1
117	3
118	0
119	2
120	0
121	3
122	0
123	0
124	1
125	3
126	3
127	0
128	3
129	2
130	2
131	3
132	0
133	3
134	2
135	3
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	1
144	1
145	0
146	0
147	2
148	1
149	0
150	1
151	1
152	0
153	1
154	3
155	0
156	0
157	2
158	2
159	1
160	0
161	0
162	0
163	1
164	0
165	2
166	1
167	3
168	2
169	2
170	2
171	2
172	2
173	2
174	2
175	2
176	0
177	0
178	2
179	2
180	2
181	2
182	1
183	2
184	2
185	0
186	2
187	2
188	2
189	3
190	2
191	2
192	2
193	1
194	2
195	2
196	2
197	2
198	2
199	2
200	1
201	2
202	2
203	2
204	2
205	1
206	2
207	2
208	2
209	1
210	2
211	2
212	2
213	2
214	2
215	2
216	2
217	2
218	2
219	2
220	2
221	2
222	0
223	2
224	2
225	2
226	2
227	2
228	2
229	2
230	2
231	2
232	2
233	2
234	2
235	2
236	2
237	2
238	1
239	2
240	2
241	2
242	2
243	2
244	2
245	2
246	2
247	2
248	2
249	2
250	2
251	0
252	2
253	2
254	3
255	2
256	2
257	2
258	2
259	2
260	2
261	2
262	2
263	2
264	1
265	3
266	2
267	2
268	2
269	3
270	2
271	2
272	2
273	2
274	2
275	2
276	2
277	2
278	2
279	2
280	2
281	2
282	2
283	3
284	3
285	3
286	2
287	2
288	2
289	2
290	1
291	2
292	1
293	3
294	2
295	2
296	2
297	3
298	2
299	0
300	2
301	1
302	2
303	2
304	2
305	3
306	2
307	2
308	2
309	2
310	2
311	2
312	3
313	1
314	1
315	2
316	2
317	1
318	2
319	2
320	1
321	3
322	1
323	2
324	2
325	2
326	2
327	2
328	2
329	2
330	2
331	3
332	0
333	1
334	2
335	2
336	2
337	1
338	2
339	2
340	2
341	2
342	2
343	2
344	2
345	0
346	3
347	2
348	2
349	2
350	2
351	2
352	3
353	2
354	2
355	2
356	2
357	1
358	2
359	2
360	2
361	2
362	2
363	3
364	3
365	2
366	2
367	1
368	2
369	3
370	2
371	1
372	2
373	2
374	2
375	2
376	3
377	3
378	1
379	2
380	2
381	1
382	2
383	2
384	2
385	2
386	2
387	2
388	2
389	3
390	3
391	2
392	2
393	2
394	2
395	2
396	2
397	2
398	3
399	2
400	1
401	1
402	2
403	2
404	2
405	2
406	2
407	2
408	2
409	2
410	0
411	2
412	2
413	0
414	1
415	2
416	2
417	2
418	2
419	0
420	2
421	2
422	1
423	2
424	2
425	2
426	2
427	3
428	0
429	2
430	1
431	0
432	2
433	2
434	2
435	2
436	2
437	1
438	3
439	2
440	2
441	1
442	2
443	3
444	2
445	2
446	2
447	2
448	3
449	2
450	2
451	2
452	2
453	2
454	0
455	2
456	3
457	2
458	2
459	2
460	2
461	2
462	2
463	2
464	2
465	3
466	2
467	1
468	3
469	2
470	2
471	2
472	2
473	2
474	2
475	3
476	2
477	2
478	0
479	2
480	3
481	2
482	2
483	2
484	2
485	2
486	2
487	2
488	1
489	1
490	2
491	3
492	1
493	2
494	3
495	2
496	3
497	2
498	2
499	2
500	1
501	2
502	2
503	2
504	2
505	2
506	2
507	2
508	2
509	2
510	2
511	2
512	1
513	1
514	2
515	2
516	2
517	3
518	2
519	3
520	1
521	2
522	1
523	2
524	2
525	2
526	2
527	0
528	1
529	1
530	0
531	2
532	2
533	2
534	1
535	2
536	2
537	1
538	0
539	2
540	2
541	2
542	2
543	0
544	2
545	1
546	3
547	3
548	0
549	3
550	1
551	2
552	2
553	2
554	2
555	2
556	2
557	2
558	2
559	2
560	2
561	2
562	2
563	1
564	3
565	2
566	2
567	2
568	3
569	1
570	2
571	2
572	2
573	2
574	3
575	2
576	2
577	2
578	3
579	2
580	2
581	3
582	2
583	2
584	3
585	2
586	2
587	1
588	3
589	3
590	1
591	3
592	2
593	2
594	3
595	0
596	1
597	2
598	0
599	0
600	2
601	1
602	2
603	1
604	1
605	1
606	3
607	1
608	3
609	1
610	3
611	1
612	3
613	3
614	3
615	3
616	3
617	0
618	3
619	3
620	3
621	3
622	3
623	2
624	3
625	3
626	3
627	3
628	3
629	3
630	3
631	3
632	3
633	2
634	2
635	3
636	3
637	3
638	3
639	3
640	3
641	3
642	2
643	1
644	3
645	3
646	3
647	3
648	2
649	3
650	3
651	1
652	3
653	3
654	3
655	1
656	3
657	3
658	3
659	3
660	3
661	3
662	3
663	1
664	0
665	0
666	0
667	1
668	0
669	0
670	2
671	1
672	0
673	1
674	0
675	0
676	1
677	1
678	0
679	0
680	1
681	1
682	1
683	1
684	1
685	0
686	0
687	0
688	0
689	0
690	0
691	0
692	0
693	0
694	0
695	0
696	1
697	0
698	3
699	0
700	0
701	1
702	0
703	0
704	1
705	0
706	0
707	3
708	1
709	0
710	1
711	0
712	3
713	0
714	1
715	0
716	0
717	0
718	0
719	0
720	1
721	0
722	0
723	0
724	0
725	0
726	0
727	0
728	1
729	0
730	1
731	0
